DATAFLOW,LAST UPDATE,freq,animals,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,DK,2015,2216549,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,DK,2016,2569163,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,DK,2017,3856284,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,DK,2018,3506802,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,DK,2019,3349215,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,DK,2020,3932411,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EE,2012,19387,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EE,2013,22373,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EE,2014,21801,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EE,2015,24132,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EE,2016,28423,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EE,2017,28797,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EE,2018,36212,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EE,2019,36315,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EE,2020,37784,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EL,2014,203154,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EL,2015,279915,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EL,2016,242371,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EL,2017,244914,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EL,2018,252280,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EL,2019,258751,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EL,2020,305757,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,ES,2012,197522,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,ES,2013,338426,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,ES,2014,391217,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,ES,2015,460623,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,ES,2016,605511,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,ES,2017,830100,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,ES,2018,1030745,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,ES,2019,1826581,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,ES,2020,1965505,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EU,2016,42661084,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EU27_2020,2016,39839728,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,EU28,2016,42661084,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FI,2012,147864,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FI,2013,163230,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FI,2014,188203,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FI,2015,220617,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FI,2016,226906,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FI,2017,258650,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FI,2018,312202,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FI,2019,335538,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FI,2020,341101,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FR,2012,11586402,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FR,2013,11708170,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FR,2014,12755234,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FR,2015,13052830,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FR,2016,14636658,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FR,2017,17128499,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FR,2018,20181495,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FR,2019,22713723,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,FR,2020,23844564,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HR,2012,1947,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HR,2013,2036,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HR,2014,2540,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HR,2015,2093,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HR,2016,3388,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HR,2017,2174,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HR,2018,1870,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HR,2019,1523,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HR,2020,4918,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HU,2012,113975,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HU,2013,96442,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HU,2014,122536,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HU,2015,133065,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HU,2016,77520,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HU,2017,106292,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HU,2018,83538,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HU,2019,131367,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,HU,2020,95349,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IE,2012,84084,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IE,2014,73451,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IE,2015,109602,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IE,2016,134221,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IE,2017,150890,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IE,2018,161816,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IE,2019,192376,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IE,2020,202748,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IS,2017,12513,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IS,2018,12413,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IS,2019,15245,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IS,2020,12240,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IT,2012,2824978,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IT,2013,3063404,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IT,2014,3490702,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IT,2015,4126584,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IT,2016,4636012,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IT,2017,3027604,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IT,2018,3482435,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,IT,2020,4364477,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LT,2012,4073,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LT,2013,6242,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LT,2014,6170,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LT,2015,6091,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LT,2016,7342,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LT,2017,13459,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LT,2018,16719,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LT,2019,10108,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LT,2020,12208,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LU,2012,20224,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LU,2013,21832,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LU,2014,20771,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LU,2015,25130,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LU,2016,30710,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LU,2017,30365,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LU,2018,32528,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LU,2019,33982,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LU,2020,38942,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LV,2012,37066,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LV,2013,27554,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LV,2014,24706,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LV,2015,22132,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LV,2016,31180,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LV,2017,34131,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LV,2018,37417,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,LV,2019,45296,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MK,2013,96,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MK,2014,150,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MK,2015,80,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MK,2016,150,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MK,2017,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MK,2018,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MK,2019,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MK,2020,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MT,2012,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MT,2013,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MT,2014,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MT,2015,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MT,2016,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MT,2017,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MT,2018,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MT,2019,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,MT,2020,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NL,2014,2356380,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NL,2015,2651981,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NL,2016,2902870,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NL,2017,3306422,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NL,2018,3733888,r
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NL,2019,3926491,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NL,2020,3890171,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NO,2012,303702,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NO,2013,322545,r
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NO,2014,338213,r
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NO,2015,349334,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NO,2016,397006,r
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NO,2017,495820,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NO,2018,592267,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NO,2019,611427,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,NO,2020,629539,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PL,2012,290478,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PL,2013,243796,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PL,2014,257515,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PL,2015,202929,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PL,2016,250931,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PL,2017,291716,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PL,2018,349697,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PL,2019,484153,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PL,2020,696153,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PT,2012,44611,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PT,2013,45264,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PT,2014,57054,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PT,2015,63291,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PT,2016,42391,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PT,2017,48160,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PT,2018,57548,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PT,2019,64630,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,PT,2020,56226,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RO,2012,60121,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RO,2013,74220,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RO,2014,57797,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RO,2015,107639,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RO,2016,63254,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RO,2018,83859,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RO,2019,126875,r
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RO,2020,171391,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RS,2013,1362,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RS,2014,1035,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RS,2016,3122,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RS,2017,4415,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RS,2018,6735,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RS,2019,17880,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,RS,2020,14936,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SE,2012,945533,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SE,2013,894392,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SE,2014,928601,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SE,2015,1166569,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SE,2016,1418073,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SE,2017,1412488,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SE,2018,1411540,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SE,2019,1395620,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SE,2020,1371403,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SI,2012,52757,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SI,2013,54757,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SI,2014,71537,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SI,2015,71618,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SI,2016,101340,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SI,2017,104940,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SI,2018,93145,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SI,2019,96641,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SI,2020,87972,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SK,2012,8849,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SK,2013,8708,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SK,2014,8250,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SK,2015,4131,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SK,2016,5311,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SK,2017,3876,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SK,2018,5340,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SK,2019,5863,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,SK,2020,5332,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,TR,2013,881614,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,TR,2014,1088778,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,TR,2015,952610,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,TR,2016,1184042,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,TR,2017,1262307,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,TR,2018,1242170,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,TR,2019,844319,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,TR,2020,1119823,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,UK,2012,2457656,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,UK,2013,2487640,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,UK,2014,2398800,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,UK,2015,2560305,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,UK,2016,2821356,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,UK,2017,3060220,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,UK,2018,3383126,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,HD,UK,2019,3465009,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000,NR,LV,2020,47264,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,AT,2014,401272,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,AT,2015,408979,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,AT,2016,470208,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,AT,2017,414192,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,AT,2018,469871,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,AT,2019,533964,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,AT,2020,565376,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BE,2014,106527,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BE,2015,97861,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BE,2016,181499,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BE,2017,336,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BE,2018,1101,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BE,2019,2722,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BE,2020,520,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BG,2012,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BG,2014,0,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BG,2015,3041,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BG,2016,3926,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BG,2017,2772,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BG,2018,1476,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BG,2019,1560,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,BG,2020,2480,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,CH,2012,2597,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,CH,2013,2922,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,CH,2014,2780,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,CH,2015,2581,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,CH,2016,2603,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,CH,2017,3431,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,CH,2018,3628,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,CH,2019,3189,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,CH,2020,3047,
ESTAT:ORG_LSTSPEC(1.0),02/12/22 23:00:00,A,A5000X5110O_5140,HD,CY,2014,0,
